DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
31/03/2017	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (early and late stages) in type 1 diabetes	"2,068 European ancestry cases, 495 cases, 1,903 European ancestry controls, 690 controls"	"68 European ancestry cases, 3,188 cases, 815 European ancestry controls, 3,907 controls"	10q23.1	10	81531934	NRG3							rs72809865-T	rs72809865	0	72809865	intergenic_variant	1	0.16	7.00E-06	5.15490196		1.17	[1.09-1.26]	Illumina [NR] (imputed)	N	"chronic kidney disease, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST003864	Genome-wide genotyping array
31/03/2017	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (early stage) in type 1 diabetes	"555 European ancestry cases, 245 cases, 1,903 European ancestry controls, 690 controls"	"602 cases, 1,459 controls"	2p24.1	2	20398749	NR	SLC7A15P - RNA5SP86	ENSG00000232800	ENSG00000212171		2161	2878	rs10186458-C	rs10186458	0	10186458	regulatory_region_variant	1	0.44	2.00E-06	5.698970004		1.24	[1.13-1.35]	Illumina [NR] (imputed)	N	"chronic kidney disease, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST003865	Genome-wide genotyping array
31/03/2017	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (early stage) in type 1 diabetes	"555 European ancestry cases, 245 cases, 1,903 European ancestry controls, 690 controls"	"602 cases, 1,459 controls"	4p15.32	4	16155043	NR	PROM1 - TAPT1	ENSG00000007062	ENSG00000169762		70665	5462	rs317865-G	rs317865	0	317865	intergenic_variant	1	0.12	2.00E-06	5.698970004		1.37	[1.19-1.57]	Illumina [NR] (imputed)	N	"chronic kidney disease, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST003865	Genome-wide genotyping array
31/03/2017	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (early stage) in type 1 diabetes	"555 European ancestry cases, 245 cases, 1,903 European ancestry controls, 690 controls"	"602 cases, 1,459 controls"	2q35	2	216505032	NR	RPL37A			ENSG00000197756			rs35612822-A	rs35612822	0	35612822	intron_variant	0	0.68	7.00E-06	5.15490196		1.24	[1.13-1.37]	Illumina [NR] (imputed)	N	"chronic kidney disease, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST003865	Genome-wide genotyping array
31/03/2017	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (late stage) in type 1 diabetes	"1,507 European ancestry cases, 250 controls, 1,903 European ancestry controls, 690 controls"	"2,536 cases, 3,907 controls"	5q34	5	167551225	NR	TENM2			ENSG00000145934			rs72831309-A	rs72831309	0	72831309	intron_variant	0	0.04	9.00E-06	5.045757491		1.66	[1.34-2.06]	Illumina [NR] (imputed)	N	"chronic kidney disease, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST003866	Genome-wide genotyping array
31/03/2017	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Chronic kidney disease (chronic kidney disease vs normal or mildly reduced eGFR) in type 1 diabetes	"1,142 European ancestry cases, 113 cases, 2,442 European ancestry controls, 467 controls"	"2,046 cases, 4,549 controls"	6p24.3	6	8226764	NR	NA - PDE10A		ENSG00000112541			157100523	rs13217044-A	rs13217044	0	13217044	intron_variant	1	0.71	4.00E-06	5.397940009		1.15	[1.07-1.23]	Illumina [NR] (imputed)	N	"chronic kidney disease, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST003867	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	2q34	2	212304043	ERBB4	ERBB4			ENSG00000178568			rs7588550-A	rs7588550	0	7588550	intron_variant	0	0.95	2.00E-07	6.698970004	(T1DN)	1.52	[1.30-1.79]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	15q26.1	15	93598604	"MCTP2, RGMA"							rs12437854-G	rs12437854	0	12437854	intron_variant	1	0.04	2.00E-09	8.698970004	(ESRD vs. non-ESRD)	1.8	[1.48-2.17]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	2q11.2	2	99844192	AFF3	AFF3			ENSG00000144218			rs7583877-C	rs7583877	0	7583877	intron_variant	0	0.29	1.00E-08	8	(ESRD vs. non-ESRD)	1.29	[1.18-1.40]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	20q13.33	20	60321657	RP5-1043L13.1	MIR646HG			ENSG00000228340			rs6027506-A	rs6027506	0	6027506	non_coding_transcript_exon_variant	0	0.63	5.00E-06	5.301029996	(ESRD vs. non-ESRD)	1.22	[1.12-1.32]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	2q11.2	2	99844192	AFF3	AFF3			ENSG00000144218			rs7583877-C	rs7583877	0	7583877	intron_variant	0	0.3	3.00E-07	6.522878745	(ESRD)	1.29	[1.17-1.42]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	4q34.1	4	173653255	intergenic	HAND2-AS1			ENSG00000237125			rs11723864-G	rs11723864	0	11723864	intron_variant	0	0.11	7.00E-07	6.15490196	(ESRD)	1.51	[1.29-1.78]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	14q22.3	14	56754421	intergenic	NA - OTX2		ENSG00000165588			45484	rs878889-A	rs878889	0	878889	intergenic_variant	1	0.13	8.00E-07	6.096910013	(ESRD)	1.43	[1.24-1.65]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	12q24.31	12	120536707	"RNF10, COQ5"	RNF10			ENSG00000022840			rs614226-C	rs614226	0	614226	intron_variant	0	0.83	2.00E-06	5.698970004	(ESRD)	1.35	[1.19-1.54]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	20q11.21	20	32943738	intergenic	EFCAB8			ENSG00000215529			rs13045180-T	rs13045180	0	13045180	stop_gained	0	0.19	9.00E-06	5.045757491	(ESRD)	1.28	[1.15-1.43]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	20q13.33	20	60320788	RP5-1043L13.1	MIR646HG			ENSG00000228340			rs11698685-G	rs11698685	0	11698685	non_coding_transcript_exon_variant	0	0.68	1.00E-06	6	(ESRD)	1.27	[1.15-1.39]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
11/12/2012	23028342	Sandholm N	2012-09-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23028342	New susceptibility loci associated with kidney disease in type 1 diabetes.	Type 1 diabetes nephropathy	"Up to 2,916 European ancestry Type 1 Diabetes cases with nephropathy, 3,315 European ancestry Type 1 Diabetes cases without nephropathy"	"Up to 1,493 European ancestry Type 1 Diabetes cases with nephropathy, 3,191 European ancestry Type 1 Diabetes cases without nephropathy"	8q24.13	8	122693916	RP11-973F15.1	LINC01151			ENSG00000253819			rs4871297-A	rs4871297	0	4871297	non_coding_transcript_exon_variant	0	0.52	2.00E-06	5.698970004	(ESRD)	1.23	[1.14-1.35]	"Affymetrix, Illumina [~ 2500000] (imputed)"	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST001688	Genome-wide genotyping array
31/03/2017	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (end stage renal disease vs non-end stage renal disease) in type 1 diabetes	"729 European ancestry cases, 84 cases, 3,290 European ancestry controls, 705 controls"	"94 European ancestry cases, 964 cases, 993 European ancestry controls, 4806 controls"	4q21.3	4	86607925	PTPN13	PTPN13			ENSG00000163629			rs61277444-G	rs61277444	0	61277444	intron_variant	0	0.08	2.00E-06	5.698970004		1.41	[1.21-1.65]	Illumina [NR] (imputed)	N	"chronic kidney disease, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST003862	Genome-wide genotyping array
31/03/2017	27647854	Sandholm N	2016-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/27647854	The Genetic Landscape of Renal Complications in Type 1 Diabetes.	Kidney disease (end stage renal disease vs non-end stage renal disease) in type 1 diabetes	"729 European ancestry cases, 84 cases, 3,290 European ancestry controls, 705 controls"	"94 European ancestry cases, 964 cases, 993 European ancestry controls, 4806 controls"	2q11.2	2	99767892	AFF3	AFF3			ENSG00000144218			rs7562121-C	rs7562121	0	7562121	intron_variant	0	0.24	4.00E-07	6.397940009		1.27	[1.17-1.39]	Illumina [NR] (imputed)	N	"chronic kidney disease, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST003862	Genome-wide genotyping array
16/12/2019	31537649	Salem RM	2019-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/31537649	Genome-Wide Association Study of Diabetic Kidney Disease Highlights Biology Involved in Glomerular Basement Membrane Collagen.	Diabetic nephropathy in type 1 diabetes	"4,948 European ancestry cases, 12,076 European ancestry controls"	NA	2q36.3	2	227256385	COL4A3	"MFF-DT, COL4A3"			"ENSG00000236432, ENSG00000169031"			rs55703767-G	rs55703767	0	55703767	missense_variant	0	0.794	5.00E-12	11.30103		1.2658228	[NR]	Illumina [up to 49000000] (imputed)	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST009278	Genome-wide genotyping array
16/12/2019	31537649	Salem RM	2019-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/31537649	Genome-Wide Association Study of Diabetic Kidney Disease Highlights Biology Involved in Glomerular Basement Membrane Collagen.	Diabetic nephropathy in type 1 diabetes	"4,948 European ancestry cases, 12,076 European ancestry controls"	NA	4q13.3	4	70493059	MUC7	MUC7 - AMTN	ENSG00000171195	ENSG00000187689		10062	25510	rs191449639-A	rs191449639	0	191449639	intergenic_variant	1	0.005	1.00E-08	8		32.42	[NR]	Illumina [up to 49000000] (imputed)	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST009278	Genome-wide genotyping array
16/12/2019	31537649	Salem RM	2019-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/31537649	Genome-Wide Association Study of Diabetic Kidney Disease Highlights Biology Involved in Glomerular Basement Membrane Collagen.	Macroalbuminuria in type 1 diabetes	"2,751 European ancestry cases, 12,124 European ancestry controls"	NA	2q36.3	2	227256385	COL4A3	"MFF-DT, COL4A3"			"ENSG00000236432, ENSG00000169031"			rs55703767-G	rs55703767	0	55703767	missense_variant	0	0.794	9.00E-09	8.045757491		1.2820514	[NR]	Illumina [up to 49000000] (imputed)	N	albuminuria	http://www.ebi.ac.uk/efo/EFO_0004285	GCST009284	Genome-wide genotyping array
16/12/2019	31537649	Salem RM	2019-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/31537649	Genome-Wide Association Study of Diabetic Kidney Disease Highlights Biology Involved in Glomerular Basement Membrane Collagen.	Macroalbuminuria in type 1 diabetes	"2,751 European ancestry cases, 12,124 European ancestry controls"	NA	14q24.2	14	73273542	PAPLN	PAPLN			ENSG00000100767			rs113554206-A	rs113554206	0	113554206	3_prime_UTR_variant	0	0.012	5.00E-07	6.301029996		4.6	[NR]	Illumina [up to 49000000] (imputed)	N	albuminuria	http://www.ebi.ac.uk/efo/EFO_0004285	GCST009284	Genome-wide genotyping array
16/12/2019	31537649	Salem RM	2019-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/31537649	Genome-Wide Association Study of Diabetic Kidney Disease Highlights Biology Involved in Glomerular Basement Membrane Collagen.	End-stage renal disease in Type 1 diabetics	"2,187 European ancestry cases, 12,101 European ancestry controls"	NA	3p26.3	3	884662	LINC01266	LINC01266 - RN7SL120P	ENSG00000224957	ENSG00000244169		38101	180918	rs115061173-A	rs115061173	0	115061173	intergenic_variant	1	0.014	4.00E-08	7.397940009		9.4	[NR]	Illumina [up to 49000000] (imputed)	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST009279	Genome-wide genotyping array
16/12/2019	31537649	Salem RM	2019-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/31537649	Genome-Wide Association Study of Diabetic Kidney Disease Highlights Biology Involved in Glomerular Basement Membrane Collagen.	Kidney disease (end stage renal disease vs non-end stage renal disease) in type 1 diabetes	"2,187 European ancestry cases, 17,219 European ancestry controls"	NA	3p22.2	3	36524820	STAC	STAC			ENSG00000144681			rs116216059-A	rs116216059	0	116216059	intron_variant	0	0.016	1.00E-08	8		8.73	[NR]	Illumina [up to 49000000] (imputed)	N	diabetic nephropathy	http://www.ebi.ac.uk/efo/EFO_0000401	GCST009280	Genome-wide genotyping array
16/12/2019	31537649	Salem RM	2019-09-19	J Am Soc Nephrol	www.ncbi.nlm.nih.gov/pubmed/31537649	Genome-Wide Association Study of Diabetic Kidney Disease Highlights Biology Involved in Glomerular Basement Membrane Collagen.	Kidney disease (end stage renal disease vs macroalbuminuria) in type 1 diabetes	"2,187 European ancestry cases, 2,725 European ancestry controls"	NA	8q24.21	8	127087785	PRNCR1	"PCAT1, CASC19, PRNCR1"			"ENSG00000253438, ENSG00000254166, ENSG00000282961"			rs551191707-CA	rs551191707	1	57532727	non_coding_transcript_exon_variant	0	0.122	4.00E-08	7.397940009		1.7	[NR]	Illumina [up to 49000000] (imputed)	N	"albuminuria, diabetic nephropathy"	"http://www.ebi.ac.uk/efo/EFO_0004285, http://www.ebi.ac.uk/efo/EFO_0000401"	GCST009285	Genome-wide genotyping array
