Pathway ID	Description	Parent(s)	p-Value	Genes Involved	Variation IDs
R-HSA-6798695	Neutrophil degranulation	Immune System	0.651868	CTSH,HLA-A,HLA-B,MAPK14,PGM1,RAB5B	rs34593439
R-HSA-6798695	Neutrophil degranulation	Immune System	0.651868	CTSH,HLA-A,HLA-B,MAPK14,PGM1,RAB5B	rs3825932
R-HSA-6798695	Neutrophil degranulation	Immune System	0.651868	CTSH,HLA-A,HLA-B,MAPK14,PGM1,RAB5B	rs705699
R-HSA-6798695	Neutrophil degranulation	Immune System	0.651868	CTSH,HLA-A,HLA-B,MAPK14,PGM1,RAB5B	rs80028505
R-HSA-6798695	Neutrophil degranulation	Immune System	0.651868	CTSH,HLA-A,HLA-B,MAPK14,PGM1,RAB5B	rs855330
R-HSA-6798695	Neutrophil degranulation	Immune System	0.651868	CTSH,HLA-A,HLA-B,MAPK14,PGM1,RAB5B	rs9260151
R-HSA-6798695	Neutrophil degranulation	Immune System	0.651868	CTSH,HLA-A,HLA-B,MAPK14,PGM1,RAB5B	rs9264758
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	Gene expression (Transcription)	0.652567	GATA3,PSMB2	rs3802604
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	Gene expression (Transcription)	0.652567	GATA3,PSMB2	rs537544
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	Gene expression (Transcription)	0.652567	GATA3,PSMB2	rs574384
R-HSA-1500931	Cell-Cell communication	Cell-Cell communication	0.654851	SIRPG,SKAP2	rs2281808
R-HSA-1500931	Cell-Cell communication	Cell-Cell communication	0.654851	SIRPG,SKAP2	rs6043409
R-HSA-1500931	Cell-Cell communication	Cell-Cell communication	0.654851	SIRPG,SKAP2	rs7804356
R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	DNA Repair	0.657203	RAD51B,RMI2	rs193778
R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	DNA Repair	0.657203	RAD51B,RMI2	rs416603
R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	DNA Repair	0.657203	RAD51B,RMI2	rs911263
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	Hemostasis	0.657203	IGF2,PHACTR2	rs1004446
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	Hemostasis	0.657203	IGF2,PHACTR2	rs17885785
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	Hemostasis	0.657203	IGF2,PHACTR2	rs3741208
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	Hemostasis	0.657203	IGF2,PHACTR2	rs4366464
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	Hemostasis	0.657203	IGF2,PHACTR2	rs6931865
R-HSA-211000	Gene Silencing by RNA	Gene expression (Transcription)	0.662094	AGO2,NUP210	rs3802214
R-HSA-211000	Gene Silencing by RNA	Gene expression (Transcription)	0.662094	AGO2,NUP210	rs73018809
R-HSA-5576891	Cardiac conduction	Muscle contraction	0.663352	KCNQ1,TRDN	rs11154178
R-HSA-5576891	Cardiac conduction	Muscle contraction	0.663352	KCNQ1,TRDN	rs2237897
R-HSA-5693538	Homology Directed Repair	DNA Repair	0.664625	RAD51B,RMI2	rs193778
R-HSA-5693538	Homology Directed Repair	DNA Repair	0.664625	RAD51B,RMI2	rs416603
R-HSA-5693538	Homology Directed Repair	DNA Repair	0.664625	RAD51B,RMI2	rs911263
R-HSA-6807070	PTEN Regulation	Signal Transduction	0.665910	AGO2,PSMB2	rs3802214
R-HSA-6807070	PTEN Regulation	Signal Transduction	0.665910	AGO2,PSMB2	rs574384
R-HSA-1474228	Degradation of the extracellular matrix	Extracellular matrix organization	0.667208	COL4A3,TLL1	rs34740712
R-HSA-1474228	Degradation of the extracellular matrix	Extracellular matrix organization	0.667208	COL4A3,TLL1	rs55703767
R-HSA-5621481	C-type lectin receptors (CLRs)	Immune System	0.667208	CARD9,PSMB2	rs11145763
R-HSA-5621481	C-type lectin receptors (CLRs)	Immune System	0.667208	CARD9,PSMB2	rs574384
R-HSA-5358351	Signaling by Hedgehog	Signal Transduction	0.680793	ADCY7,PSMB2	rs574384
R-HSA-5358351	Signaling by Hedgehog	Signal Transduction	0.680793	ADCY7,PSMB2	rs77150043
R-HSA-2262752	Cellular responses to stress	Cellular responses to external stimuli	0.686343	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs35612822
R-HSA-2262752	Cellular responses to stress	Cellular responses to external stimuli	0.686343	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs574384
R-HSA-2262752	Cellular responses to stress	Cellular responses to external stimuli	0.686343	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs705705
R-HSA-2262752	Cellular responses to stress	Cellular responses to external stimuli	0.686343	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs73018809
R-HSA-2262752	Cellular responses to stress	Cellular responses to external stimuli	0.686343	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs80028505
R-HSA-8953897	Cellular responses to external stimuli	Cellular responses to external stimuli	0.687284	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs35612822
R-HSA-8953897	Cellular responses to external stimuli	Cellular responses to external stimuli	0.687284	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs574384
R-HSA-8953897	Cellular responses to external stimuli	Cellular responses to external stimuli	0.687284	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs705705
R-HSA-8953897	Cellular responses to external stimuli	Cellular responses to external stimuli	0.687284	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs73018809
R-HSA-8953897	Cellular responses to external stimuli	Cellular responses to external stimuli	0.687284	MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs80028505
R-HSA-5633007	Regulation of TP53 Activity	Gene expression (Transcription)	0.695216	MAPK14,RMI2	rs193778
R-HSA-5633007	Regulation of TP53 Activity	Gene expression (Transcription)	0.695216	MAPK14,RMI2	rs416603
R-HSA-5633007	Regulation of TP53 Activity	Gene expression (Transcription)	0.695216	MAPK14,RMI2	rs80028505
R-HSA-5693532	DNA Double-Strand Break Repair	DNA Repair	0.704136	RAD51B,RMI2	rs193778
R-HSA-5693532	DNA Double-Strand Break Repair	DNA Repair	0.704136	RAD51B,RMI2	rs416603
R-HSA-5693532	DNA Double-Strand Break Repair	DNA Repair	0.704136	RAD51B,RMI2	rs911263
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	Immune System	0.704136	PSMB2,RASGRP1	rs574384
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	Immune System	0.704136	PSMB2,RASGRP1	rs72727394
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	Immune System	0.704136	PSMB2,RASGRP1	rs8035957
R-HSA-69481	G2/M Checkpoints	Cell Cycle	0.707140	PSMB2,RMI2	rs193778
R-HSA-69481	G2/M Checkpoints	Cell Cycle	0.707140	PSMB2,RMI2	rs416603
R-HSA-69481	G2/M Checkpoints	Cell Cycle	0.707140	PSMB2,RMI2	rs574384
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs113306148
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs178050
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs402072
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs425105
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs4837404
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs4849135
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs61277444
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs6461299
R-HSA-556833	Metabolism of lipids	Metabolism	0.712508	ACOXL,AHR,FADS1,FADS2,PI4KA,PLEKHA1,PRKD2,PTGES,PTPN13	rs968567
R-HSA-5619115	Disorders of transmembrane transporters	Disease	0.719253	NUP210,PSMB2	rs574384
R-HSA-5619115	Disorders of transmembrane transporters	Disease	0.719253	NUP210,PSMB2	rs73018809
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs1004446
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs113114656
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs118124843
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs1275406
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs149641852
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs17206992
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs17885785
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs1990760
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs34593439
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs35612822
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs35667974
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs3741208
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs3802604
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs3825932
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs3842753
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs4366464
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs4625
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs537544
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs539514
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs574384
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs689
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs705699
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs705705
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs72743477
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs72871627
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs73018809
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs7903146
R-HSA-392499	Metabolism of proteins	Metabolism of proteins	0.722431	CTSH,DAG1,DCAF5,GALNT13,GATA3,HLA-A,IFIH1,IGF2,INS,LMO7,NUP210,PSMB2,RAB5B,RPL37A,RPS26,SMAD2,SMAD3,SNCAIP,TCF7L2,VARS2	rs9260151
R-HSA-5663205	Infectious disease	Disease	0.722834	ADCY7,HLA-A,MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs35612822
R-HSA-5663205	Infectious disease	Disease	0.722834	ADCY7,HLA-A,MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs574384
R-HSA-5663205	Infectious disease	Disease	0.722834	ADCY7,HLA-A,MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs705705
R-HSA-5663205	Infectious disease	Disease	0.722834	ADCY7,HLA-A,MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs73018809
R-HSA-5663205	Infectious disease	Disease	0.722834	ADCY7,HLA-A,MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs77150043
R-HSA-5663205	Infectious disease	Disease	0.722834	ADCY7,HLA-A,MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs80028505
R-HSA-5663205	Infectious disease	Disease	0.722834	ADCY7,HLA-A,MAPK14,NUP210,PSMB2,RPL37A,RPS26	rs9260151
R-HSA-983712	Ion channel transport	Transport of small molecules	0.725508	TRDN	rs11154178
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	Metabolism of proteins	0.725513	NUP210	rs73018809
R-HSA-948021	Transport to the Golgi and subsequent modification	Metabolism of proteins	0.725626	INS	rs3842753
R-HSA-948021	Transport to the Golgi and subsequent modification	Metabolism of proteins	0.725626	INS	rs689
R-HSA-2990846	SUMOylation	Metabolism of proteins	0.725698	NUP210	rs73018809
R-HSA-196854	Metabolism of vitamins and cofactors	Metabolism	0.725890	RNLS	rs10788599
R-HSA-196854	Metabolism of vitamins and cofactors	Metabolism	0.725890	RNLS	rs12416116
R-HSA-2467813	Separation of Sister Chromatids	Cell Cycle	0.726009	PSMB2	rs574384
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs10786436
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs10788599
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs113306148
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs12416116
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs12742756
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs1689510
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs178050
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs2269241
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs2269242
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs2269247
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs35612822
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs3842753
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs402072
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs425105
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs4837404
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs4849135
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs516246
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs574384
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs602662
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs61277444
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs6461299
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs689
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs705705
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs73018809
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs77150043
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs855330
R-HSA-1430728	Metabolism	Metabolism	0.726292	ACOXL,ADCY7,AHR,FADS1,FADS2,FUT2,HPSE2,INPP5B,INS,NUP210,PGM1,PI4KA,PLEKHA1,PRKD2,PSMB2,PTGES,PTPN13,RNLS,RPL37A,RPS26,SUOX	rs968567
R-HSA-202733	Cell surface interactions at the vascular wall	Hemostasis	0.726640	SIRPG	rs2281808
R-HSA-202733	Cell surface interactions at the vascular wall	Hemostasis	0.726640	SIRPG	rs6043409
R-HSA-2559583	Cellular Senescence	Cellular responses to external stimuli	0.726836	MAPK14	rs80028505
R-HSA-69275	G2/M Transition	Cell Cycle	0.727508	PSMB2	rs574384
R-HSA-453274	Mitotic G2-G2/M phases	Cell Cycle	0.728026	PSMB2	rs574384
R-HSA-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	Vesicle-mediated transport	0.728907	M6PR	rs1805731
R-HSA-211859	Biological oxidations	Metabolism	0.735484	AHR	rs6461299
R-HSA-201681	TCF dependent signaling in response to WNT	Signal Transduction	0.742824	HECW1,PSMB2,TCF7L2	rs10255565
R-HSA-201681	TCF dependent signaling in response to WNT	Signal Transduction	0.742824	HECW1,PSMB2,TCF7L2	rs574384
